id_univoco_globale;IdBra;titolo;autore;strumento;volume;PercRadice;PercResto;PrimoLInk;TipoMulti;TipoDocu;ArchivioProvenienza;NumPag;NumOrig;IdVolume;IdAutore
164;14214;13 Horns - Big Band PARTS- arr Herman;Herman;C,Bb,Eb;Four Brothers 13 Horns - Big Band  PARTS-  arr Herman.pdf;C:\JamsetPDF;\BBAVol2\;P:\BBAVol2\Four Brothers 13 Horns - Big Band  PARTS-  arr Herman.pdf;PDF;B;BIGBAND;;;;
165;24390;15 All My Tomorrows;;C,Bb,Eb;15 All My Tomorrows.MG9;C:\JamsetPDF;\BiabDBRicerca\Pop Song\;O:\BiabDBRicerca\Pop Song\15 All My Tomorrows.MG9;BiaB;B;Biab;;;;
166;19718;16 bar Blues for GT - J. Pumphandle;;C,Bb,Eb;16 Bar Blues For Gt - J. Pumphandle.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\16 Bar Blues For Gt - J. Pumphandle.MGU;BiaB;B;BiaB;;;;
167;19719;16 Tons - Merle Travis;;C,Bb,Eb;16 Tons - Merle Travis.MGN;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\16 Tons - Merle Travis.MGN;BiaB;B;BiaB;;;;
168;9101;16. WINDOWS;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;340;;9023;
169;19720;18 wheels pushin forward;;C,Bb,Eb;18 wheels pushin forward.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\18 wheels pushin forward.MGU;BiaB;B;BiaB;;;;
170;19721;1931 (-pno);;C,Bb,Eb;1931 (-pno).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\1931 (-pno).MGU;BiaB;B;BiaB;;;;
172;19722;19th Nervous Breakdown - Mick Jagger;;C,Bb,Eb;19th Nervous Breakdown - Mick Jagger.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\19th Nervous Breakdown - Mick Jagger.MGU;BiaB;B;BiaB;;;;
173;14239;2 AT A TIMEA -Swing interess- Arr Gary Persons;Gary Persons;C,Bb,Eb;2 AT A TIMEA -Swing interess- Arr Gary Persons.MUS;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\2 AT A TIMEA -Swing interess- Arr Gary Persons.MUS;FIN;B;BIGBAND;;;;
176;13734;205 Swing Street - arr KEN HARRIS;Ken Harris;C,Bb,Eb;205 Swing Street - arr KEN HARRIS;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\205 Swing Street - arr KEN HARRIS;DIR;B;BIGBAND;;;;
177;13735;205 Swing Street -Score Parts-Comp arr Ken Harris;Ken Harris;C,Bb,Eb;205 Swing Street -Score Parts-Comp arr Ken Harris.pdf;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\205 Swing Street -Score Parts-Comp arr Ken Harris.pdf;PDF;B;BIGBAND;;;;
178;14543;"205 Swing Street; Swing Ballad- Arr Ken Harris";Ken Harris;C,Bb,Eb;"205 Swing Street; Swing Ballad- Arr Ken Harris.xml";C:\JamsetPDF;\BBAVol4\;"P:\BBAVol4\205 Swing Street; Swing Ballad- Arr Ken Harris.xml";XML;B;BIGBAND;;;;
179;14542;"205 Swing Street; Swing Ballad- Arr Ken Harris";Ken Harris;C,Bb,Eb;"205 Swing Street; Swing Ballad- Arr Ken Harris.sib";C:\JamsetPDF;\BBAVol4\;"P:\BBAVol4\205 Swing Street; Swing Ballad- Arr Ken Harris.sib";SIB;B;BIGBAND;;;;
180;14544;205 Swing Street-interess- Comp Arr KEN HARRIS;Ken Harris;C,Bb,Eb;205 Swing Street-interess- Comp  Arr KEN HARRIS.mus;C:\JamsetPDF;\BBAVol4\;P:\BBAVol4\205 Swing Street-interess- Comp  Arr KEN HARRIS.mus;FIN;B;BIGBAND;;;;
184;9102;26-2;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;313;;9023;
189;24802;29 Settembre-Equipe84;;C,Bb,Eb;29 Settembre-Equipe84.MGX;C:\JamsetPDF;\BiabDBRicerca\ItalianeLeggera\;O:\BiabDBRicerca\ItalianeLeggera\29 Settembre-Equipe84.MGX;BiaB;B;Biab;;;24594;
190;13736;2-Ain't Misbehavin' (arr WOLPE);Wolpe;C,Bb,Eb;2-Ain't Misbehavin' (arr WOLPE).zip;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\2-Ain't Misbehavin' (arr WOLPE).zip;COM;B;BIGBAND;;;;
191;19723;3:10 Blues - Billy Strayhorn;;C,Bb,Eb;3-10 Blues - Billy Strayhorn.MG7;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\3-10 Blues - Billy Strayhorn.MG7;BiaB;B;BiaB;;;;
198;9414;34 SKIDOO;;Eb;The New Real Book (Eb) Vol.3.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.3.pdf;PDF;B;Realbook;306;306;9236;
200;13737;3-Stella By Starlight(arr WOLPE);Wolpe;C,Bb,Eb;3-Stella By Starlight(arr WOLPE).zip;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\3-Stella By Starlight(arr WOLPE).zip;COM;B;BIGBAND;;;;
202;15044;4 Four - FULL Big Band - Taylor - Miles Davis PARTS NO CONDU Arr Mark Taylor;Mark Taylor;C,Bb,Eb;4 Four - FULL Big Band - Taylor - Miles Davis PARTS NO CONDU Arr Mark Taylor.pdf;C:\JamsetPDF;:\Pigneto\pdf Orchestrali\; Q:\Pigneto\pdf Orchestrali\4 Four - FULL Big Band - Taylor - Miles Davis PARTS NO CONDU Arr Mark Taylor.pdf;PDF;B;BIGBAND;;;;
203;24677;4 marzo 1943;Lucio Dalla;C,Bb,Eb;4 marzo 1943.MGX;C:\JamsetPDF;\BiabDBRicerca\ItalianeLeggera\;O:\BiabDBRicerca\ItalianeLeggera\4 marzo 1943.MGX;BiaB;B;Biab;;;24594;
205;19724;46th Street Swing - Mickey Baker;;C,Bb,Eb;46th Street Swing - Mickey Baker.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\46th Street Swing - Mickey Baker.MG1;BiaB;B;BiaB;;;;
206;13738;4-Chattannooga-Choo-Choo(arr WOLPE);Wolpe;C,Bb,Eb;4-Chattannooga-Choo-Choo(arr WOLPE).zip;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\4-Chattannooga-Choo-Choo(arr WOLPE).zip;COM;B;BIGBAND;;;;
209;19725;500 miles high;;C,Bb,Eb;500 miles high.MG4;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\500 miles high.MG4;BiaB;B;BiaB;;;;
211;12529;500 Miles Hight - Vol.95;Miles Davis;C,Bb,Eb;Aebersold - Vol. 095 - 500 Miles Hight.pdf;C:\JamsetPDF;\Aeber\Vol.95 - 500 Miles Hight\;P:\Aeber\Vol.95 - 500 Miles Hight\Aebersold - Vol. 095 - 500 Miles Hight.pdf;PDF;V;Aebersold;0;;12529;
212;12528;500 Miles Hight - Vol.95;Miles Davis;C,Bb,Eb;;C:\JamsetPDF;;P:\Aeber\Vol.95 - 500 Miles Hight\;DIR;V;Aebersold;0;;;
215;8125;502 Blues;;Eb;Real Book1 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book1 Eb.pdf;PDF;B;Realbook;151;;7974;
218;8565;52nd Street Theme ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;99;;8381;
219;13739;58-Little Brown Jug(arr Finegan);Finegan;C,Bb,Eb;58-Little Brown Jug(arr Finegan).zip;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\58-Little Brown Jug(arr Finegan).zip;COM;B;BIGBAND;;;;
220;13740;5-In a Mellow Tone(arr WOLPE);Wolpe;C,Bb,Eb;5-In a Mellow Tone(arr WOLPE).zip;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\5-In a Mellow Tone(arr WOLPE).zip;COM;B;BIGBAND;;;;
225;28200;6/8 Modal Blues;;Eb;Aebersold - Vol.02 - Nothin' But Blues (Bb-Eb).pdf;C:\JamsetPDF;\Aeber\Vol.02 - Nothin' But Blues COMPLETO\;P:\Aeber\Vol.02 - Nothin' But Blues COMPLETO\Aebersold - Vol.02 - Nothin' But Blues (Bb-Eb).pdf;PDF;B;Aebersold;27;3;12325;
227;13741;6-After the Lovin(arr WOLPE)';Wolpe;C,Bb,Eb;6-After the Lovin(arr WOLPE)'.zip;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\6-After the Lovin(arr WOLPE)'.zip;COM;B;BIGBAND;;;;
230;19726;71. Santa Claus Is Comin' To Town.;;C,Bb,Eb;71. Santa Claus Is Comin' To Town..MGB;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\71. Santa Claus Is Comin' To Town..MGB;BiaB;B;BiaB;;;;
234;8566;728;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;318;;8381;
235;13742;7-This Guy's in Love with You(arr WOLPE);Wolpe;C,Bb,Eb;7-This Guy's in Love with You(arr WOLPE).zip;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\7-This Guy's in Love with You(arr WOLPE).zip;COM;B;BIGBAND;;;;
236;13743;86 Music to watch the Girls go by (PDF) - arr Murhouse;Murhouse;C,Bb,Eb;86 Music to watch the Girls go by (PDF) - arr Murhouse;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\86 Music to watch the Girls go by (PDF) - arr Murhouse;DIR;B;BIGBAND;;;;
239;13744;8-Isn't it Romantic(arr WOLPE);Wolpe;C,Bb,Eb;8-Isn't it Romantic(arr WOLPE).zip;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\8-Isn't it Romantic(arr WOLPE).zip;COM;B;BIGBAND;;;;
241;19727;9:20 Special;;C,Bb,Eb;9-20 Special.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\9-20 Special.MGU;BiaB;B;BiaB;;;;
242;13745;99?ENT WALTZ arr Gary Persons;Gary Persons;C,Bb,Eb;99?ENT WALTZ arr Gary Persons.zip;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\99?ENT WALTZ arr Gary Persons.zip;COM;B;BIGBAND;;;;
243;13746;9-Misty(arr WOLPE);Wolpe;C,Bb,Eb;9-Misty(arr WOLPE).zip;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\9-Misty(arr WOLPE).zip;COM;B;BIGBAND;;;;
244;19728;A Ballad for a Jazz Festival [onit Pno];;C,Bb,Eb;A Ballad for a Jazz Festival   [onit Pno].MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Ballad for a Jazz Festival   [onit Pno].MGU;BiaB;B;BiaB;;;;
245;9253;A BALLAD FOR DOLL;;Eb;The New Real Book (Eb) Vol.3.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.3.pdf;PDF;B;Realbook;35;35;9236;
249;13747;A Big Band Christmas II --Parts- Gene Autry, Dakly Haldeman-arr Carl Strommen;Carl Strommen;C,Bb,Eb;A Big Band Christmas II --Parts- Gene Autry, Dakly Haldeman-arr Carl Strommen.pdf;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\A Big Band Christmas II --Parts- Gene Autry, Dakly Haldeman-arr Carl Strommen.pdf;PDF;B;BIGBAND;;;;
253;19729;A Call for All Demons;;C,Bb,Eb;A Call For All Demons.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Call For All Demons.MGU;BiaB;B;BiaB;;;;
254;19712;A Call For Demons arranged by george kuhns;;C,Bb,Eb;A Call For Demons  arranged by george kuhns.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Call For Demons  arranged by george kuhns.MGU;BiaB;B;BiaB;;;;
255;9104;A NIGHTINGALE SANG IN BERKELEY SQUARE;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;220;;9023;
256;19768;A Nightingale Sang In Berkeley Square - Sherwin;;C,Bb,Eb;A Nightingale Sang In Berkeley Square - Sherwin.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Nightingale Sang In Berkeley Square - Sherwin.MGU;BiaB;B;BiaB;;;;
258;13764;A Pair Of Aces - Arr Sammy Nestico;Sammy Nestico;C,Bb,Eb;A Pair Of Aces - Arr Sammy Nestico;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\A Pair Of Aces - Arr Sammy Nestico;DIR;B;BIGBAND;;;;
263;19769;A Pretty Girl Is Like A Melody;;C,Bb,Eb;A Pretty Girl Is Like A Melody.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Pretty Girl Is Like A Melody.MGU;BiaB;B;BiaB;;;;
264;19770;A Pretty Girl Is Like A Melody - Irving Berlin;;C,Bb,Eb;A Pretty Girl Is Like A Melody - Irving Berlin.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Pretty Girl Is Like A Melody - Irving Berlin.MG1;BiaB;B;BiaB;;;;
265;9105;A QUIET PLACE ;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;245;;9023;
266;19771;A R‡ - Donata/Veloso;;C,Bb,Eb;A R- - Donata-veloso.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A R- - Donata-veloso.MGU;BiaB;B;BiaB;;;;
272;19772;A Ri - Donata/Veloso;;C,Bb,Eb;A Ri - Donata-Veloso.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Ri - Donata-Veloso.MGU;BiaB;B;BiaB;;;;
273;14551;"A Rock ; Rock Blues-Arr KEN HARRIS";Ken Harris;C,Bb,Eb;"A Rock ; Rock Blues-Arr KEN HARRIS.xml";C:\JamsetPDF;\BBAVol4\;"P:\BBAVol4\A Rock ; Rock Blues-Arr KEN HARRIS.xml";XML;B;BIGBAND;;;;
274;14550;"A Rock ; Rock Blues-Arr KEN HARRIS";Ken Harris;C,Bb,Eb;"A Rock ; Rock Blues-Arr KEN HARRIS.sib";C:\JamsetPDF;\BBAVol4\;"P:\BBAVol4\A Rock ; Rock Blues-Arr KEN HARRIS.sib";SIB;B;BIGBAND;;;;
275;14552;A Rock- comp arr KEN HARRIS;Ken Harris;C,Bb,Eb;A Rock- comp arr  KEN HARRIS.mus;C:\JamsetPDF;\BBAVol4\;P:\BBAVol4\A Rock- comp arr  KEN HARRIS.mus;FIN;B;BIGBAND;;;;
276;13765;A Rock PDF SIB -Arr KEN HARRIS;Ken Harris;C,Bb,Eb;A Rock PDF SIB -Arr KEN HARRIS;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\A Rock PDF SIB -Arr KEN HARRIS;DIR;B;BIGBAND;;;;
277;13766;''A'' Rock -SCORE- arr Ken Harris;Ken Harris;C,Bb,Eb;''A'' Rock -SCORE- arr Ken Harris.pdf;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\''A'' Rock -SCORE- arr Ken Harris.pdf;PDF;B;BIGBAND;;;;
281;29236;A Search For Who?;;Eb;Aebersold - Vol.57 - Minor Blues in All Keys COMPLETO.pdf;C:\JamsetPDF;\Aeber\Vol.57 - Minor Blues in All Keys COMPL Bb Eb\;P:\Aeber\Vol.57 - Minor Blues in All Keys COMPL Bb Eb\Aebersold - Vol.57 - Minor Blues in All Keys COMPLETO.pdf;PDF;B;Aebersold;44;10;12434;
285;29043;A Shade of Jade;Joe Henderson;Eb;Aebersold - Vol. 108 - [Joe Henderson] +Bb+Eb.pdf;C:\JamsetPDF;\Aeber\Vol.108 - Joe Henderson- Inner Urge COMPL\;P:\Aeber\Vol.108 - Joe Henderson- Inner Urge COMPL\Aebersold - Vol. 108 - [Joe Henderson] +Bb+Eb.pdf;PDF;B;Aebersold;39;6;12457;
288;9630;'A Sleepin' Bee;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;447;;9433;
291;19773;A Sleepin' Bee;;C,Bb,Eb;A Sleepin' Bee.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Sleepin' Bee.MG1;BiaB;B;BiaB;;;;
292;8824;A SLEEPIN' BEE ;;Eb;The New Real Book (Eb) Vol.1.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.1.pdf;PDF;B;Realbook;255;;8804;
296;19774;A Smooth One;;C,Bb,Eb;A Smooth One.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Smooth One.MG1;BiaB;B;BiaB;;;;
300;30491;A Smooth One;Benny Goodman;Eb;Hal Leonard - Vol.86 - Benny Goodman.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Vol.086 - Benny Goodman\;P:\Hal Leonard\Hal Leonard - Vol.086 - Benny Goodman\Hal Leonard - Vol.86 - Benny Goodman.pdf;PDF;B;Hal Leonard - multi strum;52;;30487;
303;19775;A Spoonful of Sugar - Mary Poppins;;C,Bb,Eb;A Spoonful Of Sugar - Mary Poppins.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Spoonful Of Sugar - Mary Poppins.MGU;BiaB;B;BiaB;;;;
304;19776;A Spoonful of Sugar - Sherman;;C,Bb,Eb;A Spoonful Of Sugar - Sherman.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Spoonful Of Sugar - Sherman.MGU;BiaB;B;BiaB;;;;
307;19777;A String Of Pearls - Jerry Gray;;C,Bb,Eb;A String Of Pearls - Jerry Gray.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A String Of Pearls - Jerry Gray.MG1;BiaB;B;BiaB;;;;
308;13767;"A Strings Pearls;Glenn Miller Jerry Gray-Score and Parts-Arr Philippe Marillia";Philippe Marillia;C,Bb,Eb;"A Strings Pearls;Glenn Miller Jerry Gray-Score and Parts-Arr Philippe Marillia.pdf";C:\JamsetPDF;\BBAVol1\;"P:\BBAVol1\A Strings Pearls;Glenn Miller Jerry Gray-Score and Parts-Arr Philippe Marillia.pdf";PDF;B;BIGBAND;;;;
311;19778;A Tarde - Hime/Hime;;C,Bb,Eb;A Tarde - Hime-Hime.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Tarde - Hime-Hime.MGU;BiaB;B;BiaB;;;;
312;19779;A Taste of Honey - Bobby Scott;;C,Bb,Eb;A Taste Of Honey - Bobby Scott.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Taste Of Honey - Bobby Scott.MGU;BiaB;B;BiaB;;;;
313;13768;A Taste of Honey - Ric Marlow, Bobby Scott -SCORE Parts-arr Burnell Whibley;Burnell Whibley;C,Bb,Eb;A Taste of Honey - Ric Marlow, Bobby Scott -SCORE Parts-arr Burnell Whibley.PDF;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\A Taste of Honey - Ric Marlow, Bobby Scott -SCORE Parts-arr Burnell Whibley.PDF;PDF;B;BIGBAND;;;;
314;13769;A Taste of Honey - Ric Marlow, Bobby Scott-Parts-arr Bill Chase;Bill Chase;C,Bb,Eb;A Taste of Honey - Ric Marlow, Bobby Scott-Parts-arr Bill Chase.pdf;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\A Taste of Honey - Ric Marlow, Bobby Scott-Parts-arr Bill Chase.pdf;PDF;B;BIGBAND;;;;
315;19780;A Time for Love;;C,Bb,Eb;A Time For Love.MG9;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Time For Love.MG9;BiaB;B;BiaB;;;;
320;13770;A Tisket A Tasket - Ella Fitzgerald & Vocal-parts-arr Klaus LESSMANN ;Klaus LESSMANN;C,Bb,Eb;A Tisket A Tasket - Ella Fitzgerald  & Vocal-parts-arr Klaus LESSMANN .pdf;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\A Tisket A Tasket - Ella Fitzgerald  & Vocal-parts-arr Klaus LESSMANN .pdf;PDF;B;BIGBAND;;;;
322;19781;A Valentine Song [OMIT PNO];;C,Bb,Eb;A Valentine Song  [OMIT PNO].MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Valentine Song  [OMIT PNO].MGU;BiaB;B;BiaB;;;;
323;19782;A walk in the Black Forest - Horst Jankowski;;C,Bb,Eb;A Walk In The Black Forest - Horst Jankowski.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Walk In The Black Forest - Horst Jankowski.MGU;BiaB;B;BiaB;;;;
324;19783;A Walk In the Country;;C,Bb,Eb;A Walk In the Country.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Walk In the Country.MGU;BiaB;B;BiaB;;;;
326;8825;A WEAVER OF DREAMS ;;Eb;The New Real Book (Eb) Vol.1.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.1.pdf;PDF;B;Realbook;307;;8804;
328;19785;A Whiter Shade of Pale;;C,Bb,Eb;A Whiter Shade of Pale.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Whiter Shade of Pale.MGU;BiaB;B;BiaB;;;;
329;19784;A Whiter Shade of Pale;;C,Bb,Eb;A Whiter Shade Of Pale Awhite~1.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Whiter Shade Of Pale Awhite~1.MGU;BiaB;B;BiaB;;;;
330;24391;A Whiter Shade of Pale;;C,Bb,Eb;A Whiter Shade Of Pale Awhite~1.MGU;C:\JamsetPDF;\BiabDBRicerca\Pop Song\;O:\BiabDBRicerca\Pop Song\A Whiter Shade Of Pale Awhite~1.MGU;BiaB;B;Biab;;;;
331;24392;A Whiter Shade Of Pale;;C,Bb,Eb;A Whiter Shade Of Pale.MGU;C:\JamsetPDF;\BiabDBRicerca\Pop Song\;O:\BiabDBRicerca\Pop Song\A Whiter Shade Of Pale.MGU;BiaB;B;Biab;;;;
332;19786;A Whole New World;;C,Bb,Eb;A Whole New World.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Whole New World.MGU;BiaB;B;BiaB;;;;
335;19787;A Wonderful Day Like Today;;C,Bb,Eb;A Wonderful Day Like Today.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A Wonderful Day Like Today.MGU;BiaB;B;BiaB;;;;
337;19789;A You're Adorable;;C,Bb,Eb;A You're Adorable.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A You're Adorable.MGU;BiaB;B;BiaB;;;;
338;19788;A You're Adorable;;C,Bb,Eb;A You're Adorable.MGM;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\A You're Adorable.MGM;BiaB;B;BiaB;;;;
340;13771;A.kroll puteshestvie v dzhaz;;C,Bb,Eb;A.kroll  puteshestvie v dzhaz.pdf;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\A.kroll  puteshestvie v dzhaz.pdf;PDF;B;BIGBAND;;;;
341;13772;Abaco-Score -comp arr Scott Stanton;Scott Stanton;C,Bb,Eb;Abaco-Score -comp arr Scott Stanton.pdf;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\Abaco-Score -comp arr Scott Stanton.pdf;PDF;B;BIGBAND;;;;
342;24679;Abbronzatissima-Vianello;Vianello;C,Bb,Eb;Abbronzatissima-Vianello.MGX;C:\JamsetPDF;\BiabDBRicerca\ItalianeLeggera\;O:\BiabDBRicerca\ItalianeLeggera\Abbronzatissima-Vianello.MGX;BiaB;B;Biab;;;24594;
343;19790;Abide With Me;;C,Bb,Eb;Abide With Me.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Abide With Me.MGU;BiaB;B;BiaB;;;;
346;8567;Ablution ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;7;;8381;
349;19791;Above My Head - Timo Vehmaa;;C,Bb,Eb;Above My Head - Timo Vehmaa.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Above My Head - Timo Vehmaa.MGU;BiaB;B;BiaB;;;;
350;13773;ABRACADABRA - Arr LARRY BARTON;Larry Barton;C,Bb,Eb;ABRACADABRA - Arr LARRY BARTON;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\ABRACADABRA - Arr LARRY BARTON;DIR;B;BIGBAND;;;;
351;14553;"Abracadabra ; Blues -Arr Larry Burton";Larry Burton;C,Bb,Eb;"Abracadabra ; Blues -Arr Larry Burton.sib";C:\JamsetPDF;\BBAVol4\;"P:\BBAVol4\Abracadabra ; Blues -Arr Larry Burton.sib";SIB;B;BIGBAND;;;;
